"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"167","2017","9","Punjab","Kapurthala","21978.0","21390.0","3378.0","3247.0","1612.0","669.0","26969.0","25306.0"
"168","1990","9","Punjab","Jalandhar","25445.0","37409.0","6853.0","14719.0","1879.0","1493.0","34177.0","53621.0"
"168","1991","9","Punjab","Jalandhar","24272.0","38968.0","7395.0","17634.0","1789.0","1372.0","33456.0","57974.0"
"168","1993","9","Punjab","Jalandhar","30585.0","40683.0","5932.0","11837.0","1192.0","616.0","37709.0","53136.0"
"168","1994","9","Punjab","Jalandhar","35961.0","37977.0","6676.0","12919.0","1999.0","2391.0","44636.0","53287.0"
"168","1995","9","Punjab","Jalandhar","37964.0","34145.0","8591.0","8136.0","3108.0","2094.0","49663.0","44375.0"
"168","1996","9","Punjab","Jalandhar","33774.0","31684.0","8202.0","7777.0","3320.0","1464.0","45295.0","40925.0"
"168","1997","9","Punjab","Jalandhar","37495.0","36462.0","12239.0","13467.0","2902.0","1489.0","52636.0","51418.0"
"168","1998","9","Punjab","Jalandhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"168","1999","9","Punjab","Jalandhar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"168","2000","9","Punjab","Jalandhar","52286.0","61720.0","7739.0","20343.0","3035.0","1460.0","63060.0","83523.0"
"168","2001","9","Punjab","Jalandhar","34044.0","61720.0","8066.0","20343.0","3895.0","1460.0","46005.0","83523.0"
"168","2002","9","Punjab","Jalandhar","43790.0","38966.0","9804.0","16152.0","2107.0","1714.0","55701.0","56831.0"
"168","2003","9","Punjab","Jalandhar","43703.0","46200.0","9771.0","15506.0","3945.0","2909.0","57419.0","64615.0"
"168","2004","9","Punjab","Jalandhar","33442.0","50840.0","7640.0","13551.0","3204.0","5558.0","44287.0","69949.0"
"168","2005","9","Punjab","Jalandhar","40447.0","47415.0","10320.0","17533.0","7109.0","3516.0","57875.0","68464.0"
"168","2006","9","Punjab","Jalandhar","39438.0","50524.0","11319.0","16959.0","2115.0","1972.0","52872.0","69456.0"
"168","2007","9","Punjab","Jalandhar","43259.0","47874.0","11842.0","15234.0","2344.0","1422.0","57445.0","64529.0"
"168","2008","9","Punjab","Jalandhar","41862.0","46504.0","15652.0","16642.0","7804.0","2111.0","65318.0","65257.0"
"168","2009","9","Punjab","Jalandhar","44506.0","49034.0","22411.0","17669.0","7838.0","3136.0","74754.0","69839.0"
"168","2010","9","Punjab","Jalandhar","45772.0","50162.0","19956.0","18759.0","7135.0","4286.0","72863.0","73207.0"
"168","2011","9","Punjab","Jalandhar","51024.0","46591.0","20712.0","18667.0","3487.0","2959.0","75223.0","68217.0"
"168","2012","9","Punjab","Jalandhar","57394.0","52249.0","16685.0","19874.0","2484.0","578.0","76563.0","72701.0"
"168","2013","9","Punjab","Jalandhar","42383.0","47470.0","9061.0","14599.0","2782.0","421.0","54227.0","62491.0"
"168","2014","9","Punjab","Jalandhar","41581.0","48363.0","13682.0","21285.0","2039.0","1087.0","57302.0","70735.0"
"168","2015","9","Punjab","Jalandhar","43022.0","52201.0","13581.0","26101.0","3425.0","0.0","60027.0","78302.0"
"168","2016","9","Punjab","Jalandhar","43022.0","47994.0","13581.0","21188.0","3425.0","0.0","60027.0","69182.0"
"168","2017","9","Punjab","Jalandhar","42577.0","42238.0","12378.0","16688.0","3292.0","1226.0","58248.0","60152.0"
"169","1990","9","Punjab","Hoshiarpur","13234.0","17732.0","3188.0","6516.0","766.0","444.0","17188.0","24692.0"
"169","1991","9","Punjab","Hoshiarpur","12888.0","19542.0","3789.0","5924.0","811.0","662.0","17488.0","26128.0"
"169","1993","9","Punjab","Hoshiarpur","15805.0","16757.0","3061.0","4053.0","655.0","262.0","19521.0","21072.0"
"169","1994","9","Punjab","Hoshiarpur","17538.0","17148.0","3479.0","4495.0","1032.0","453.0","22049.0","22096.0"
"169","1995","9","Punjab","Hoshiarpur","15764.0","16936.0","3679.0","2796.0","1467.0","347.0","20910.0","20079.0"
"169","1996","9","Punjab","Hoshiarpur","18481.0","16566.0","5172.0","3765.0","2159.0","272.0","25813.0","20603.0"
"169","1997","9","Punjab","Hoshiarpur","23342.0","19059.0","8397.0","5062.0","2346.0","730.0","34085.0","24851.0"
"169","1998","9","Punjab","Hoshiarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"169","1999","9","Punjab","Hoshiarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"169","2000","9","Punjab","Hoshiarpur","23282.0","38535.0","3607.0","10717.0","1752.0","501.0","28641.0","49753.0"
"169","2001","9","Punjab","Hoshiarpur","16911.0","38535.0","5767.0","10717.0","1541.0","501.0","24220.0","49753.0"
"169","2002","9","Punjab","Hoshiarpur","25775.0","21412.0","3783.0","6378.0","1446.0","802.0","31005.0","28593.0"
"169","2003","9","Punjab","Hoshiarpur","39994.0","25778.0","7323.0","11449.0","1820.0","1362.0","49137.0","38589.0"
"169","2004","9","Punjab","Hoshiarpur","21633.0","25814.0","4899.0","8383.0","2382.0","743.0","28913.0","34940.0"
"169","2005","9","Punjab","Hoshiarpur","22442.0","37904.0","8271.0","10847.0","2300.0","2504.0","33014.0","51255.0"
"169","2006","9","Punjab","Hoshiarpur","25863.0","31606.0","6981.0","10443.0","1485.0","1448.0","34329.0","43496.0"
"169","2007","9","Punjab","Hoshiarpur","28173.0","29855.0","7788.0","9033.0","1629.0","1071.0","37590.0","39960.0"
"169","2008","9","Punjab","Hoshiarpur","27541.0","27115.0","7993.0","9800.0","3186.0","823.0","38720.0","37738.0"
"169","2009","9","Punjab","Hoshiarpur","26352.0","29825.0","12018.0","11063.0","2542.0","1836.0","40913.0","42724.0"
"169","2010","9","Punjab","Hoshiarpur","26657.0","28806.0","12960.0","10674.0","3705.0","2184.0","43322.0","41664.0"
"169","2011","9","Punjab","Hoshiarpur","30033.0","27040.0","12856.0","10281.0","1642.0","2497.0","44531.0","39818.0"
"169","2012","9","Punjab","Hoshiarpur","27142.0","30609.0","8855.0","13588.0","1593.0","556.0","37590.0","44753.0"
"169","2013","9","Punjab","Hoshiarpur","27672.0","39220.0","8128.0","11636.0","2606.0","388.0","38405.0","51243.0"
"169","2014","9","Punjab","Hoshiarpur","28244.0","33451.0","10265.0","16190.0","2012.0","1041.0","40521.0","50682.0"
"169","2015","9","Punjab","Hoshiarpur","27819.0","36488.0","9283.0","20035.0","2478.0","0.0","39580.0","56523.0"
"169","2016","9","Punjab","Hoshiarpur","27819.0","33305.0","9283.0","16937.0","2478.0","0.0","39580.0","50242.0"
"169","2017","9","Punjab","Hoshiarpur","27436.0","28336.0","8244.0","13052.0","2363.0","1034.0","38043.0","42422.0"
"170","1990","9","Punjab","Roopnagar / Ropar","9189.0","14710.0","2328.0","7555.0","441.0","231.0","11958.0","22496.0"
"170","1991","9","Punjab","Roopnagar / Ropar","9533.0","15828.0","1900.0","6842.0","326.0","187.0","11759.0","22857.0"
"170","1993","9","Punjab","Roopnagar / Ropar","9733.0","13676.0","1557.0","5502.0","5.0","22.0","11295.0","19200.0"
"170","1994","9","Punjab","Roopnagar / Ropar","12214.0","17317.0","1934.0","5645.0","32.0","27.0","14180.0","22989.0"
"170","1995","9","Punjab","Roopnagar / Ropar","10824.0","17825.0","2176.0","4737.0","16.0","80.0","13016.0","22642.0"
"170","1996","9","Punjab","Roopnagar / Ropar","10682.0","15292.0","2647.0","3601.0","106.0","129.0","13435.0","19022.0"
"170","1997","9","Punjab","Roopnagar / Ropar","13456.0","18011.0","4260.0","4584.0","392.0","219.0","18108.0","22814.0"
"170","1998","9","Punjab","Roopnagar / Ropar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"170","1999","9","Punjab","Roopnagar / Ropar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"170","2000","9","Punjab","Roopnagar / Ropar","50102.0","52966.0","5897.0","24317.0","1089.0","626.0","57088.0","77909.0"
"170","2001","9","Punjab","Roopnagar / Ropar","12135.0","52966.0","2033.0","24317.0","490.0","626.0","14658.0","77909.0"
"170","2002","9","Punjab","Roopnagar / Ropar","14879.0","12813.0","1380.0","5912.0","212.0","492.0","16471.0","19217.0"
"170","2003","9","Punjab","Roopnagar / Ropar","28298.0","12370.0","3707.0","5500.0","756.0","575.0","32761.0","18445.0"
"170","2004","9","Punjab","Roopnagar / Ropar","13164.0","20105.0","1086.0","9509.0","437.0","366.0","14687.0","29980.0"
"170","2005","9","Punjab","Roopnagar / Ropar","14902.0","24024.0","2581.0","8506.0","285.0","1185.0","17768.0","33715.0"
"170","2006","9","Punjab","Roopnagar / Ropar","15092.0","22142.0","2960.0","7672.0","355.0","633.0","18406.0","30447.0"
"170","2007","9","Punjab","Roopnagar / Ropar","16422.0","20980.0","3046.0","6937.0","387.0","380.0","19855.0","28297.0"
"170","2008","9","Punjab","Roopnagar / Ropar","11427.0","13682.0","2540.0","4852.0","322.0","328.0","14289.0","18862.0"
"170","2009","9","Punjab","Roopnagar / Ropar","11189.0","13823.0","4048.0","6478.0","215.0","542.0","15451.0","20843.0"
"170","2010","9","Punjab","Roopnagar / Ropar","11607.0","18563.0","4078.0","5693.0","886.0","1050.0","16570.0","25306.0"
"170","2011","9","Punjab","Roopnagar / Ropar","15343.0","14193.0","3828.0","6722.0","198.0","1179.0","19368.0","22094.0"
"170","2012","9","Punjab","Roopnagar / Ropar","20387.0","17284.0","4557.0","7073.0","237.0","47.0","25180.0","24404.0"
"170","2013","9","Punjab","Roopnagar / Ropar","13821.0","20085.0","2306.0","6201.0","273.0","316.0","16399.0","26602.0"
"170","2014","9","Punjab","Roopnagar / Ropar","15904.0","20055.0","5724.0","8723.0","543.0","1032.0","22171.0","29809.0"
"170","2015","9","Punjab","Roopnagar / Ropar","13592.0","23530.0","3595.0","14135.0","2021.0","0.0","19206.0","37665.0"
"170","2016","9","Punjab","Roopnagar / Ropar","13594.0","20032.0","3599.0","10624.0","2021.0","0.0","19213.0","30656.0"
"170","2017","9","Punjab","Roopnagar / Ropar","13180.0","14670.0","2478.0","6430.0","1896.0","1033.0","17555.0","22132.0"
"171","1990","9","Punjab","Ludhiana","46098.0","55071.0","8242.0","31344.0","1946.0","941.0","56286.0","87356.0"
"171","1991","9","Punjab","Ludhiana","43256.0","62320.0","9241.0","26718.0","2936.0","963.0","55433.0","90001.0"
"171","1993","9","Punjab","Ludhiana","49792.0","52897.0","6783.0","18108.0","882.0","720.0","57457.0","71725.0"
"171","1994","9","Punjab","Ludhiana","52536.0","54495.0","8481.0","18529.0","1035.0","1120.0","62051.0","74144.0"
"171","1995","9","Punjab","Ludhiana","56093.0","55972.0","8198.0","14812.0","1611.0","872.0","65902.0","71656.0"
"171","1996","9","Punjab","Ludhiana","38194.0","52800.0","7828.0","15035.0","1617.0","845.0","47640.0","68680.0"
"171","1997","9","Punjab","Ludhiana","50903.0","54744.0","12193.0","20930.0","1533.0","843.0","64629.0","76518.0"
"171","1998","9","Punjab","Ludhiana","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"171","1999","9","Punjab","Ludhiana","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"171","2000","9","Punjab","Ludhiana","50885.0","66229.0","9960.0","24923.0","1400.0","930.0","62245.0","92081.0"
"171","2001","9","Punjab","Ludhiana","52974.0","66229.0","12377.0","24923.0","2173.0","930.0","67524.0","92081.0"
"171","2002","9","Punjab","Ludhiana","62375.0","67970.0","10350.0","22566.0","1449.0","1027.0","74174.0","91562.0"
"171","2003","9","Punjab","Ludhiana","53077.0","54126.0","11895.0","23425.0","2058.0","1806.0","67030.0","79356.0"
"171","2004","9","Punjab","Ludhiana","55771.0","59553.0","8137.0","28933.0","2712.0","4039.0","66620.0","92525.0"
"171","2005","9","Punjab","Ludhiana","49814.0","55268.0","7995.0","28432.0","2403.0","1713.0","60213.0","85413.0"
"171","2006","9","Punjab","Ludhiana","50500.0","66530.0","8470.0","22241.0","2083.0","991.0","61053.0","89762.0"
"171","2007","9","Punjab","Ludhiana","55048.0","63433.0","8916.0","20932.0","2482.0","733.0","66445.0","85098.0"
"171","2008","9","Punjab","Ludhiana","53126.0","59587.0","15497.0","23873.0","4372.0","2724.0","72995.0","86184.0"
"171","2009","9","Punjab","Ludhiana","54782.0","58782.0","19733.0","21358.0","4229.0","4050.0","78744.0","84190.0"
"171","2010","9","Punjab","Ludhiana","60190.0","64099.0","20277.0","21679.0","4378.0","3549.0","84845.0","89327.0"
"171","2011","9","Punjab","Ludhiana","58440.0","60545.0","14881.0","23689.0","1111.0","3178.0","74433.0","87412.0"
"171","2012","9","Punjab","Ludhiana","51023.0","68854.0","15559.0","27134.0","1945.0","583.0","68526.0","96570.0"
"171","2013","9","Punjab","Ludhiana","53585.0","76563.0","10657.0","20796.0","2190.0","800.0","66433.0","98159.0"
"171","2014","9","Punjab","Ludhiana","76336.0","82917.0","10281.0","16481.0","828.0","785.0","87445.0","100183.0"
"171","2015","9","Punjab","Ludhiana","83266.0","86522.0","13535.0","19735.0","1694.0","0.0","98493.0","106256.0"
"171","2016","9","Punjab","Ludhiana","83266.0","83645.0","13535.0","16544.0","1694.0","0.0","98493.0","100189.0"
"171","2017","9","Punjab","Ludhiana","87549.0","79534.0","12675.0","13328.0","1598.0","772.0","101822.0","93634.0"
"172","1990","9","Punjab","Ferozpur","75688.0","97285.0","19911.0","50646.0","870.0","375.0","96469.0","148306.0"
"172","1991","9","Punjab","Ferozpur","72095.0","112179.0","20094.0","50315.0","1760.0","909.0","93948.0","163403.0"
"172","1993","9","Punjab","Ferozpur","84743.0","120721.0","15945.0","44124.0","462.0","537.0","101150.0","165382.0"
"172","1994","9","Punjab","Ferozpur","94067.0","125986.0","18096.0","43391.0","872.0","847.0","113034.0","170224.0"
"172","1995","9","Punjab","Ferozpur","103382.0","127952.0","23785.0","36543.0","853.0","1303.0","128021.0","165798.0"
"172","1996","9","Punjab","Ferozpur","100389.0","122382.0","21173.0","36223.0","1187.0","896.0","122749.0","159501.0"
"172","1997","9","Punjab","Ferozpur","102578.0","108847.0","26058.0","39006.0","2114.0","806.0","130750.0","148660.0"
"172","1998","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","1999","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","2000","9","Punjab","Ferozpur","56949.0","67040.0","9746.0","23221.0","810.0","831.0","67505.0","91091.0"
"172","2001","9","Punjab","Ferozpur","53160.0","67040.0","13830.0","23221.0","2695.0","831.0","69685.0","91091.0"
"172","2002","9","Punjab","Ferozpur","66437.0","76250.0","8704.0","24934.0","2333.0","1691.0","77474.0","102875.0"
"172","2003","9","Punjab","Ferozpur","101458.0","145749.0","33050.0","40966.0","3099.0","2169.0","137607.0","188885.0"
"172","2004","9","Punjab","Ferozpur","118549.0","144424.0","21495.0","48513.0","5205.0","1749.0","145249.0","194686.0"
"172","2005","9","Punjab","Ferozpur","138768.0","145110.0","16945.0","66350.0","3154.0","5663.0","158867.0","217123.0"
"172","2006","9","Punjab","Ferozpur","119437.0","147795.0","24192.0","50551.0","3039.0","3168.0","146668.0","201514.0"
"172","2007","9","Punjab","Ferozpur","130213.0","140599.0","26252.0","47041.0","3637.0","2338.0","160102.0","189978.0"
"172","2008","9","Punjab","Ferozpur","126849.0","158187.0","33569.0","49323.0","4810.0","4506.0","165228.0","212017.0"
"172","2009","9","Punjab","Ferozpur","133242.0","159780.0","44650.0","48552.0","4682.0","7973.0","182574.0","216305.0"
"172","2010","9","Punjab","Ferozpur","125723.0","166951.0","40425.0","56277.0","7028.0","5476.0","173176.0","228704.0"
"172","2011","9","Punjab","Ferozpur","142438.0","162594.0","39388.0","64063.0","3980.0","6425.0","185806.0","233082.0"
"172","2012","9","Punjab","Ferozpur","128852.0","181065.0","37039.0","60608.0","4244.0","1383.0","170135.0","243055.0"
"172","2013","9","Punjab","Ferozpur","124326.0","156860.0","19631.0","47369.0","2133.0","1333.0","146091.0","205562.0"
"172","2014","9","Punjab","Ferozpur","110170.0","124390.0","23262.0","37916.0","4131.0","2279.0","137563.0","164586.0"
"172","2015","9","Punjab","Ferozpur","122269.0","132237.0","33972.0","46693.0","6131.0","0.0","162370.0","178930.0"
"172","2016","9","Punjab","Ferozpur","122269.0","124413.0","33972.0","39077.0","6131.0","0.0","162370.0","163490.0"
"172","2017","9","Punjab","Ferozpur","121380.0","112902.0","31401.0","30074.0","5864.0","2177.0","158648.0","145152.0"
"174","1990","9","Punjab","Bhatinda","40174.0","65694.0","6806.0","30804.0","390.0","260.0","47370.0","96757.0"
"174","1991","9","Punjab","Bhatinda","39533.0","73000.0","8639.0","31202.0","523.0","271.0","48696.0","104473.0"
"174","1993","9","Punjab","Bhatinda","52779.0","69726.0","8467.0","23558.0","128.0","214.0","61373.0","93498.0"
"174","1994","9","Punjab","Bhatinda","56534.0","71910.0","8236.0","24448.0","322.0","422.0","65093.0","96780.0"
"174","1995","9","Punjab","Bhatinda","55594.0","65690.0","9078.0","19160.0","335.0","455.0","65006.0","85305.0"
"174","1996","9","Punjab","Bhatinda","50188.0","64236.0","9259.0","18981.0","476.0","456.0","59923.0","83673.0"
"174","1997","9","Punjab","Bhatinda","55667.0","72305.0","14672.0","25382.0","1009.0","633.0","71348.0","98319.0"
"174","1998","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","1999","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","2000","9","Punjab","Bhatinda","47538.0","58940.0","9770.0","20546.0","905.0","1202.0","58213.0","80689.0"
"174","2001","9","Punjab","Bhatinda","52405.0","58940.0","14425.0","20546.0","2271.0","1202.0","69101.0","80689.0"
"174","2002","9","Punjab","Bhatinda","70314.0","78394.0","10943.0","27654.0","6802.0","1548.0","88059.0","107595.0"
"174","2003","9","Punjab","Bhatinda","72026.0","80031.0","19098.0","30581.0","2612.0","1983.0","93736.0","112594.0"
"174","2004","9","Punjab","Bhatinda","88708.0","104006.0","17270.0","34759.0","3574.0","1433.0","109552.0","140198.0"
"174","2005","9","Punjab","Bhatinda","91989.0","95776.0","18670.0","40568.0","5461.0","4764.0","116120.0","141108.0"
"174","2006","9","Punjab","Bhatinda","72797.0","113197.0","18170.0","38456.0","3351.0","2707.0","94318.0","154360.0"
"174","2007","9","Punjab","Bhatinda","79278.0","107539.0","19880.0","35356.0","4126.0","1863.0","103284.0","144758.0"
"174","2008","9","Punjab","Bhatinda","91509.0","109279.0","23147.0","34206.0","3609.0","1843.0","118265.0","145327.0"
"174","2009","9","Punjab","Bhatinda","92546.0","112248.0","30349.0","34040.0","4823.0","5113.0","127718.0","151401.0"
"174","2010","9","Punjab","Bhatinda","91388.0","120475.0","26626.0","37090.0","4804.0","3733.0","122818.0","161298.0"
"174","2011","9","Punjab","Bhatinda","97735.0","112362.0","29417.0","42980.0","2712.0","5484.0","129864.0","160826.0"
"174","2012","9","Punjab","Bhatinda","104911.0","123338.0","30252.0","39156.0","2221.0","1230.0","137384.0","163725.0"
"174","2013","9","Punjab","Bhatinda","86481.0","103598.0","12361.0","33585.0","1679.0","1392.0","100520.0","138575.0"
"174","2014","9","Punjab","Bhatinda","90138.0","100748.0","14648.0","23357.0","5543.0","2008.0","110329.0","126112.0"
"174","2015","9","Punjab","Bhatinda","97953.0","107360.0","19625.0","30657.0","7651.0","0.0","125226.0","138017.0"
"174","2016","9","Punjab","Bhatinda","97953.0","100749.0","19625.0","24076.0","7651.0","0.0","125226.0","124825.0"
"174","2017","9","Punjab","Bhatinda","97186.0","90809.0","17489.0","16305.0","7420.0","1876.0","122097.0","108991.0"
"175","1990","9","Punjab","Sangrur","40568.0","48731.0","7613.0","30139.0","462.0","100.0","48643.0","78970.0"
"175","1991","9","Punjab","Sangrur","42755.0","56906.0","6327.0","25739.0","794.0","365.0","49876.0","83010.0"
"175","1993","9","Punjab","Sangrur","39630.0","49244.0","4844.0","19587.0","72.0","245.0","44546.0","69076.0"
"175","1994","9","Punjab","Sangrur","54623.0","52225.0","5744.0","23651.0","22.0","557.0","60389.0","76433.0"
"175","1995","9","Punjab","Sangrur","54573.0","57368.0","7009.0","19784.0","134.0","396.0","61717.0","77547.0"
"175","1996","9","Punjab","Sangrur","56577.0","54175.0","7552.0","18276.0","113.0","275.0","64243.0","72726.0"
"175","1997","9","Punjab","Sangrur","50421.0","57320.0","7081.0","20376.0","616.0","474.0","58119.0","78170.0"
"175","1998","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","1999","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","2000","9","Punjab","Sangrur","27155.0","36233.0","2039.0","11383.0","878.0","181.0","30073.0","47797.0"
"175","2001","9","Punjab","Sangrur","59270.0","36233.0","8906.0","11383.0","1654.0","181.0","69830.0","47797.0"
"175","2002","9","Punjab","Sangrur","20114.0","66184.0","9990.0","26726.0","1201.0","896.0","31305.0","93807.0"
"175","2003","9","Punjab","Sangrur","60028.0","72671.0","9452.0","23710.0","1918.0","1251.0","71398.0","97632.0"
"175","2004","9","Punjab","Sangrur","63366.0","70849.0","8460.0","29701.0","1702.0","699.0","73529.0","101249.0"
"175","2005","9","Punjab","Sangrur","55991.0","70256.0","5095.0","31764.0","1114.0","1935.0","62200.0","103955.0"
"175","2006","9","Punjab","Sangrur","61015.0","81039.0","8203.0","23649.0","2738.0","1077.0","71956.0","105765.0"
"175","2007","9","Punjab","Sangrur","66568.0","77284.0","8917.0","22346.0","3420.0","842.0","78905.0","100473.0"
"175","2008","9","Punjab","Sangrur","88112.0","89091.0","14717.0","24883.0","3612.0","1270.0","106441.0","115245.0"
"175","2009","9","Punjab","Sangrur","86547.0","90335.0","18290.0","25469.0","2038.0","3626.0","106875.0","119430.0"
"175","2010","9","Punjab","Sangrur","86929.0","94044.0","15814.0","25258.0","2719.0","2244.0","105461.0","121546.0"
"175","2011","9","Punjab","Sangrur","85431.0","94813.0","15837.0","26686.0","1156.0","3287.0","102424.0","124787.0"
"175","2012","9","Punjab","Sangrur","80836.0","94614.0","23694.0","28522.0","637.0","759.0","105167.0","123896.0"
"175","2013","9","Punjab","Sangrur","93718.0","79374.0","10420.0","22103.0","916.0","548.0","105054.0","102025.0"
"175","2014","9","Punjab","Sangrur","68503.0","77575.0","16474.0","25662.0","1055.0","1392.0","86032.0","104628.0"
"175","2015","9","Punjab","Sangrur","69444.0","82663.0","17221.0","31605.0","2949.0","0.0","89612.0","114268.0"
"175","2016","9","Punjab","Sangrur","69444.0","77634.0","17221.0","26280.0","2949.0","0.0","89612.0","103915.0"
"175","2017","9","Punjab","Sangrur","68870.0","70197.0","15886.0","20466.0","2777.0","1433.0","87533.0","92097.0"
"176","1990","9","Punjab","Patiala","44093.0","51300.0","7246.0","27795.0","614.0","187.0","51953.0","79282.0"
"176","1991","9","Punjab","Patiala","42444.0","60247.0","6125.0","23538.0","856.0","401.0","49425.0","84186.0"
"176","1993","9","Punjab","Patiala","45611.0","58608.0","4547.0","21648.0","150.0","278.0","50307.0","80534.0"
"176","1994","9","Punjab","Patiala","53860.0","60503.0","5075.0","18956.0","118.0","1242.0","59053.0","80701.0"
"176","1995","9","Punjab","Patiala","51820.0","55955.0","3175.0","4736.0","129.0","346.0","55124.0","61037.0"
"176","1996","9","Punjab","Patiala","48311.0","55006.0","4186.0","15296.0","232.0","471.0","52729.0","70772.0"
"176","1997","9","Punjab","Patiala","53266.0","58411.0","7662.0","18803.0","876.0","484.0","61804.0","77699.0"
"176","1998","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","1999","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","2000","9","Punjab","Patiala","51298.0","63165.0","9811.0","26032.0","277.0","449.0","61386.0","89646.0"
"176","2001","9","Punjab","Patiala","92875.0","63165.0","15998.0","26032.0","1401.0","449.0","110274.0","89646.0"
"176","2002","9","Punjab","Patiala","96314.0","114379.0","13928.0","38448.0","1125.0","1513.0","111368.0","154340.0"
"176","2003","9","Punjab","Patiala","57701.0","63279.0","7503.0","20483.0","1403.0","1338.0","66608.0","85100.0"
"176","2004","9","Punjab","Patiala","55985.0","69689.0","6479.0","18365.0","1581.0","950.0","64046.0","89004.0"
"176","2005","9","Punjab","Patiala","69001.0","66457.0","8494.0","21809.0","4715.0","1962.0","82210.0","90228.0"
"176","2006","9","Punjab","Patiala","58337.0","73248.0","6365.0","27962.0","1778.0","1187.0","66480.0","102397.0"
"176","2007","9","Punjab","Patiala","63641.0","69758.0","7021.0","26432.0","2141.0","888.0","72803.0","97077.0"
"176","2008","9","Punjab","Patiala","64459.0","71223.0","13123.0","24458.0","3810.0","1118.0","81392.0","96799.0"
"176","2009","9","Punjab","Patiala","65344.0","73798.0","13570.0","25093.0","2942.0","4159.0","81857.0","103050.0"
"176","2010","9","Punjab","Patiala","68672.0","78127.0","14141.0","23590.0","2699.0","2051.0","85513.0","103769.0"
"176","2011","9","Punjab","Patiala","68229.0","74450.0","9597.0","24246.0","554.0","2163.0","78381.0","100858.0"
"176","2012","9","Punjab","Patiala","76899.0","80695.0","15268.0","25816.0","611.0","168.0","92778.0","106679.0"
"176","2013","9","Punjab","Patiala","66608.0","68990.0","8308.0","23552.0","1191.0","544.0","76107.0","93086.0"
"176","2014","9","Punjab","Patiala","75902.0","83466.0","7080.0","11010.0","2075.0","1521.0","85056.0","95996.0"
"176","2015","9","Punjab","Patiala","85057.0","89005.0","17154.0","17130.0","4789.0","0.0","106997.0","106135.0"
"176","2016","9","Punjab","Patiala","85057.0","82496.0","17154.0","12254.0","4789.0","0.0","106997.0","94750.0"
"176","2017","9","Punjab","Patiala","84431.0","74380.0","15457.0","5907.0","4600.0","1781.0","104489.0","82069.0"
"177","1990","4","Haryana","Hissar","47506.0","82843.0","13450.0","33352.0","167.0","202.0","61123.0","116397.0"
"177","1991","4","Haryana","Hissar","53907.0","79525.0","12242.0","37687.0","183.0","532.0","66332.0","117743.0"
"177","1993","4","Haryana","Hissar","64509.0","91143.0","13726.0","40090.0","16.0","174.0","78253.0","131406.0"
"177","1994","4","Haryana","Hissar","65478.0","98188.0","13570.0","32755.0","10.0","368.0","79058.0","131310.0"
"177","1995","4","Haryana","Hissar","63341.0","104630.0","16401.0","27989.0","62.0","208.0","79804.0","132827.0"
"177","1996","4","Haryana","Hissar","61044.0","101379.0","5231.0","34945.0","213.0","216.0","66489.0","136539.0"
"177","1997","4","Haryana","Hissar","68704.0","102814.0","13616.0","36293.0","302.0","354.0","82622.0","139462.0"
"177","1998","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1999","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","2000","4","Haryana","Hissar","60022.0","124586.0","18896.0","40917.0","1323.0","686.0","80241.0","166188.0"
