"Dist Code","Year","State Code","State Name","Dist Name","DISTRICT MALE FIELD LABOUR (Rs per Day)","DISTRICT FEMALE FIELD LABOUR (Rs per Day)","STATE MALE AVERAGE FIELD LABOUR (Rs per Day)","STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)"
"126","1970","3","Gujarat","Bhavnagar","3.2","1.75","3.3","1.75"
"126","1971","3","Gujarat","Bhavnagar","3.6","2.0","3.6","2.0"
"126","1972","3","Gujarat","Bhavnagar","3.4","-1.0","-1.0","-1.0"
"126","1973","3","Gujarat","Bhavnagar","3.8","-1.0","-1.0","-1.0"
"126","1974","3","Gujarat","Bhavnagar","3.8","-1.0","-1.0","-1.0"
"126","1975","3","Gujarat","Bhavnagar","5.0","-1.0","-1.0","-1.0"
"126","1976","3","Gujarat","Bhavnagar","5.9","-1.0","-1.0","-1.0"
"126","1977","3","Gujarat","Bhavnagar","6.2","-1.0","-1.0","-1.0"
"126","1978","3","Gujarat","Bhavnagar","6.3","-1.0","-1.0","-1.0"
"126","1979","3","Gujarat","Bhavnagar","6.7","-1.0","-1.0","-1.0"
"126","1980","3","Gujarat","Bhavnagar","8.0","-1.0","-1.0","-1.0"
"126","1981","3","Gujarat","Bhavnagar","9.2","8.0","7.86","8.0"
"126","1982","3","Gujarat","Bhavnagar","10.5","-1.0","-1.0","-1.0"
"126","1983","3","Gujarat","Bhavnagar","11.0","10.0","12.39","10.0"
"126","1984","3","Gujarat","Bhavnagar","11.8","10.0","13.56","10.0"
"126","1985","3","Gujarat","Bhavnagar","15.0","10.0","14.13","10.0"
"126","1986","3","Gujarat","Bhavnagar","16.4","12.0","14.71","12.0"
"126","1987","3","Gujarat","Bhavnagar","20.0","10.0","14.06","10.0"
"126","1988","3","Gujarat","Bhavnagar","13.0","10.0","16.4","10.0"
"126","1989","3","Gujarat","Bhavnagar","24.3","20.0","17.17","20.0"
"126","1990","3","Gujarat","Bhavnagar","26.7","20.0","19.04","20.0"
"126","1991","3","Gujarat","Bhavnagar","30.0","20.0","22.64","20.0"
"126","1992","3","Gujarat","Bhavnagar","30.0","20.0","26.34","20.0"
"126","1993","3","Gujarat","Bhavnagar","-1.0","20.0","28.51","20.0"
"126","1994","3","Gujarat","Bhavnagar","-1.0","25.0","32.68","25.0"
"126","1995","3","Gujarat","Bhavnagar","-1.0","-1.0","-1.0","-1.0"
"126","1996","3","Gujarat","Bhavnagar","-1.0","-1.0","-1.0","-1.0"
"126","1997","3","Gujarat","Bhavnagar","54.26","50.0","49.25","50.0"
"126","1998","3","Gujarat","Bhavnagar","70.67","42.0","57.18","42.0"
"126","1999","3","Gujarat","Bhavnagar","50.0","53.33","68.15","53.33"
"126","2000","3","Gujarat","Bhavnagar","54.0","-1.0","-1.0","-1.0"
"126","2001","3","Gujarat","Bhavnagar","75.0","63.64","64.8","63.64"
"126","2002","3","Gujarat","Bhavnagar","61.0","-1.0","-1.0","-1.0"
"126","2003","3","Gujarat","Bhavnagar","108.33","86.67","73.09","86.67"
"126","2004","3","Gujarat","Bhavnagar","125.0","125.0","77.9","125.0"
"126","2005","3","Gujarat","Bhavnagar","93.4","76.33","73.21","76.33"
"126","2006","3","Gujarat","Bhavnagar","100.83","77.5","79.43","77.5"
"126","2007","3","Gujarat","Bhavnagar","97.98","80.97","81.11","80.97"
"126","2008","3","Gujarat","Bhavnagar","101.54","99.71","104.81","99.71"
"126","2009","3","Gujarat","Bhavnagar","-1.0","-1.0","-1.0","-1.0"
"126","2015","3","Gujarat","Bhavnagar","243.45","-1.0","175.88","-1.0"
"126","2016","3","Gujarat","Bhavnagar","333.42","-1.0","211.0","-1.0"
"126","2017","3","Gujarat","Bhavnagar","351.5","-1.0","219.0","-1.0"
"127","1966","3","Gujarat","Valsad","2.0","1.0","2.9","1.0"
"127","1967","3","Gujarat","Valsad","2.0","1.0","2.5","1.0"
"127","1968","3","Gujarat","Valsad","2.8","1.5","2.7","1.5"
"127","1969","3","Gujarat","Valsad","2.9","1.5","2.6","1.5"
"127","1970","3","Gujarat","Valsad","3.3","1.5","3.3","1.5"
"127","1971","3","Gujarat","Valsad","3.7","1.5","3.6","1.5"
"127","1972","3","Gujarat","Valsad","3.5","-1.0","-1.0","-1.0"
"127","1973","3","Gujarat","Valsad","3.9","-1.0","-1.0","-1.0"
"127","1974","3","Gujarat","Valsad","3.9","-1.0","-1.0","-1.0"
"127","1975","3","Gujarat","Valsad","5.1","-1.0","-1.0","-1.0"
"127","1976","3","Gujarat","Valsad","6.0","-1.0","-1.0","-1.0"
"127","1977","3","Gujarat","Valsad","6.3","-1.0","-1.0","-1.0"
"127","1978","3","Gujarat","Valsad","6.5","-1.0","-1.0","-1.0"
"127","1979","3","Gujarat","Valsad","6.9","-1.0","-1.0","-1.0"
"127","1980","3","Gujarat","Valsad","8.2","-1.0","-1.0","-1.0"
"127","1981","3","Gujarat","Valsad","9.4","5.5","7.86","5.5"
"127","1982","3","Gujarat","Valsad","10.7","-1.0","-1.0","-1.0"
"127","1983","3","Gujarat","Valsad","12.4","8.8","12.39","8.8"
"127","1984","3","Gujarat","Valsad","11.8","9.0","13.56","9.0"
"127","1985","3","Gujarat","Valsad","12.0","9.0","14.13","9.0"
"127","1986","3","Gujarat","Valsad","11.0","11.0","14.71","11.0"
"127","1987","3","Gujarat","Valsad","11.0","11.0","14.06","11.0"
"127","1988","3","Gujarat","Valsad","12.7","11.0","16.4","11.0"
"127","1989","3","Gujarat","Valsad","17.3","11.0","17.17","11.0"
"127","1990","3","Gujarat","Valsad","15.0","11.0","19.04","11.0"
"127","1991","3","Gujarat","Valsad","15.0","11.0","22.64","11.0"
"127","1992","3","Gujarat","Valsad","15.0","15.0","26.34","15.0"
"127","1993","3","Gujarat","Valsad","-1.0","15.0","28.51","15.0"
"127","1994","3","Gujarat","Valsad","-1.0","15.0","32.68","15.0"
"127","1995","3","Gujarat","Valsad","-1.0","-1.0","-1.0","-1.0"
"127","1996","3","Gujarat","Valsad","-1.0","-1.0","-1.0","-1.0"
"127","1997","3","Gujarat","Valsad","30.14","30.0","49.25","30.0"
"127","1998","3","Gujarat","Valsad","33.33","30.42","57.18","30.42"
"127","1999","3","Gujarat","Valsad","36.0","35.0","68.15","35.0"
"127","2000","3","Gujarat","Valsad","43.0","-1.0","-1.0","-1.0"
"127","2001","3","Gujarat","Valsad","36.0","-1.0","64.8","-1.0"
"127","2002","3","Gujarat","Valsad","45.67","-1.0","-1.0","-1.0"
"127","2003","3","Gujarat","Valsad","-1.0","-1.0","-1.0","-1.0"
"127","2004","3","Gujarat","Valsad","-1.0","-1.0","77.9","-1.0"
"127","2005","3","Gujarat","Valsad","-1.0","-1.0","73.21","-1.0"
"127","2006","3","Gujarat","Valsad","-1.0","-1.0","79.43","-1.0"
"127","2007","3","Gujarat","Valsad","71.98","66.16","81.11","66.16"
"127","2008","3","Gujarat","Valsad","78.82","74.12","104.81","74.12"
"127","2009","3","Gujarat","Valsad","-1.0","-1.0","-1.0","-1.0"
"127","2012","3","Gujarat","Valsad","120.0","-1.0","147.88","-1.0"
"127","2013","3","Gujarat","Valsad","120.0","-1.0","161.18","-1.0"
"127","2014","3","Gujarat","Valsad","128.18","-1.0","185.0","-1.0"
"127","2015","3","Gujarat","Valsad","120.0","-1.0","175.88","-1.0"
"127","2016","3","Gujarat","Valsad","165.27","-1.0","211.0","-1.0"
"127","2017","3","Gujarat","Valsad","178.0","178.0","219.0","178.0"
"128","1966","3","Gujarat","Dangs","1.5","2.5","2.9","2.5"
"128","1967","3","Gujarat","Dangs","1.5","1.75","2.5","1.75"
"128","1968","3","Gujarat","Dangs","2.1","1.75","2.7","1.75"
"128","1969","3","Gujarat","Dangs","2.2","1.75","2.6","1.75"
"128","1970","3","Gujarat","Dangs","2.4","1.75","3.3","1.75"
"128","1971","3","Gujarat","Dangs","2.7","2.5","3.6","2.5"
"128","1972","3","Gujarat","Dangs","2.6","-1.0","-1.0","-1.0"
"128","1973","3","Gujarat","Dangs","2.9","-1.0","-1.0","-1.0"
"128","1974","3","Gujarat","Dangs","2.9","-1.0","-1.0","-1.0"
"128","1975","3","Gujarat","Dangs","3.8","-1.0","-1.0","-1.0"
"128","1976","3","Gujarat","Dangs","4.5","-1.0","-1.0","-1.0"
"128","1977","3","Gujarat","Dangs","4.7","-1.0","-1.0","-1.0"
"128","1978","3","Gujarat","Dangs","4.8","-1.0","-1.0","-1.0"
"128","1979","3","Gujarat","Dangs","5.1","-1.0","-1.0","-1.0"
"128","1980","3","Gujarat","Dangs","6.1","-1.0","-1.0","-1.0"
"128","1981","3","Gujarat","Dangs","7.0","5.6","7.86","5.6"
"128","1982","3","Gujarat","Dangs","8.0","-1.0","-1.0","-1.0"
"128","1983","3","Gujarat","Dangs","10.3","3.0","12.39","3.0"
"128","1984","3","Gujarat","Dangs","12.5","9.0","13.56","9.0"
"128","1985","3","Gujarat","Dangs","12.5","9.0","14.13","9.0"
"128","1986","3","Gujarat","Dangs","12.5","9.5","14.71","9.5"
"128","1987","3","Gujarat","Dangs","11.3","9.5","14.06","9.5"
"128","1988","3","Gujarat","Dangs","11.9","11.0","16.4","11.0"
"128","1989","3","Gujarat","Dangs","13.0","12.0","17.17","12.0"
"128","1990","3","Gujarat","Dangs","14.6","13.0","19.04","13.0"
"128","1991","3","Gujarat","Dangs","15.0","15.0","22.64","15.0"
"128","1992","3","Gujarat","Dangs","15.0","15.0","26.34","15.0"
"128","1993","3","Gujarat","Dangs","-1.0","-1.0","28.51","-1.0"
"128","1994","3","Gujarat","Dangs","-1.0","15.0","32.68","15.0"
"128","1995","3","Gujarat","Dangs","-1.0","-1.0","-1.0","-1.0"
"128","1996","3","Gujarat","Dangs","-1.0","-1.0","-1.0","-1.0"
"128","1997","3","Gujarat","Dangs","34.0","-1.0","49.25","-1.0"
"128","1998","3","Gujarat","Dangs","34.0","-1.0","57.18","-1.0"
"128","1999","3","Gujarat","Dangs","30.67","-1.0","68.15","-1.0"
"128","2000","3","Gujarat","Dangs","34.0","-1.0","-1.0","-1.0"
"128","2001","3","Gujarat","Dangs","34.0","-1.0","64.8","-1.0"
"128","2002","3","Gujarat","Dangs","50.0","-1.0","-1.0","-1.0"
"128","2003","3","Gujarat","Dangs","-1.0","-1.0","-1.0","-1.0"
"128","2004","3","Gujarat","Dangs","-1.0","-1.0","77.9","-1.0"
"128","2005","3","Gujarat","Dangs","-1.0","-1.0","73.21","-1.0"
"128","2006","3","Gujarat","Dangs","-1.0","-1.0","79.43","-1.0"
"128","2007","3","Gujarat","Dangs","111.64","86.82","81.11","86.82"
"128","2008","3","Gujarat","Dangs","108.04","93.05","104.81","93.05"
"128","2009","3","Gujarat","Dangs","-1.0","-1.0","-1.0","-1.0"
"128","2012","3","Gujarat","Dangs","73.33","-1.0","147.88","-1.0"
"128","2013","3","Gujarat","Dangs","135.6","-1.0","161.18","-1.0"
"128","2014","3","Gujarat","Dangs","120.0","-1.0","185.0","-1.0"
"128","2015","3","Gujarat","Dangs","120.0","-1.0","175.88","-1.0"
"128","2016","3","Gujarat","Dangs","128.18","-1.0","211.0","-1.0"
"128","2017","3","Gujarat","Dangs","171.0","-1.0","219.0","-1.0"
"129","1966","3","Gujarat","Jamnagar","3.7","2.0","2.9","2.0"
"129","1967","3","Gujarat","Jamnagar","3.7","2.5","2.5","2.5"
"129","1968","3","Gujarat","Jamnagar","5.3","2.0","2.7","2.0"
"129","1969","3","Gujarat","Jamnagar","5.4","2.5","2.6","2.5"
"129","1970","3","Gujarat","Jamnagar","6.1","2.5","3.3","2.5"
"129","1971","3","Gujarat","Jamnagar","6.8","5.0","3.6","5.0"
"129","1972","3","Gujarat","Jamnagar","6.6","-1.0","-1.0","-1.0"
"129","1973","3","Gujarat","Jamnagar","7.2","-1.0","-1.0","-1.0"
"129","1974","3","Gujarat","Jamnagar","7.3","-1.0","-1.0","-1.0"
"129","1975","3","Gujarat","Jamnagar","9.5","-1.0","-1.0","-1.0"
"129","1976","3","Gujarat","Jamnagar","11.2","-1.0","-1.0","-1.0"
"129","1977","3","Gujarat","Jamnagar","11.8","-1.0","-1.0","-1.0"
"129","1978","3","Gujarat","Jamnagar","12.0","-1.0","-1.0","-1.0"
"129","1979","3","Gujarat","Jamnagar","12.8","-1.0","-1.0","-1.0"
"129","1980","3","Gujarat","Jamnagar","15.2","-1.0","-1.0","-1.0"
"129","1981","3","Gujarat","Jamnagar","17.6","6.0","7.86","6.0"
"129","1982","3","Gujarat","Jamnagar","20.0","-1.0","-1.0","-1.0"
"129","1983","3","Gujarat","Jamnagar","20.0","10.0","12.39","10.0"
"129","1984","3","Gujarat","Jamnagar","20.0","12.0","13.56","12.0"
"129","1985","3","Gujarat","Jamnagar","15.0","10.0","14.13","10.0"
"129","1986","3","Gujarat","Jamnagar","11.4","10.0","14.71","10.0"
"129","1987","3","Gujarat","Jamnagar","15.0","9.0","14.06","9.0"
"129","1988","3","Gujarat","Jamnagar","19.0","10.0","16.4","10.0"
"129","1989","3","Gujarat","Jamnagar","19.1","16.0","17.17","16.0"
"129","1990","3","Gujarat","Jamnagar","26.3","20.0","19.04","20.0"
"129","1991","3","Gujarat","Jamnagar","30.0","25.0","22.64","25.0"
"129","1992","3","Gujarat","Jamnagar","43.8","35.0","26.34","35.0"
"129","1993","3","Gujarat","Jamnagar","-1.0","25.0","28.51","25.0"
"129","1994","3","Gujarat","Jamnagar","-1.0","30.0","32.68","30.0"
"129","1995","3","Gujarat","Jamnagar","-1.0","-1.0","-1.0","-1.0"
"129","1996","3","Gujarat","Jamnagar","-1.0","-1.0","-1.0","-1.0"
"129","1997","3","Gujarat","Jamnagar","54.79","60.0","49.25","60.0"
"129","1998","3","Gujarat","Jamnagar","74.33","64.55","57.18","64.55"
"129","1999","3","Gujarat","Jamnagar","85.67","87.5","68.15","87.5"
"129","2000","3","Gujarat","Jamnagar","80.0","-1.0","-1.0","-1.0"
"129","2001","3","Gujarat","Jamnagar","95.33","88.75","64.8","88.75"
"129","2002","3","Gujarat","Jamnagar","73.67","-1.0","-1.0","-1.0"
"129","2003","3","Gujarat","Jamnagar","-1.0","-1.0","73.09","-1.0"
"129","2004","3","Gujarat","Jamnagar","100.0","60.0","77.9","60.0"
"129","2005","3","Gujarat","Jamnagar","89.25","64.67","73.21","64.67"
"129","2006","3","Gujarat","Jamnagar","86.83","69.38","79.43","69.38"
"129","2007","3","Gujarat","Jamnagar","63.13","62.47","81.11","62.47"
"129","2008","3","Gujarat","Jamnagar","111.5","95.0","104.81","95.0"
"129","2009","3","Gujarat","Jamnagar","-1.0","-1.0","-1.0","-1.0"
"129","2012","3","Gujarat","Jamnagar","238.33","-1.0","147.88","-1.0"
"129","2013","3","Gujarat","Jamnagar","242.0","-1.0","161.18","-1.0"
"129","2014","3","Gujarat","Jamnagar","242.0","-1.0","185.0","-1.0"
"129","2015","3","Gujarat","Jamnagar","242.0","-1.0","175.88","-1.0"
"129","2016","3","Gujarat","Jamnagar","300.0","-1.0","211.0","-1.0"
"129","2017","3","Gujarat","Jamnagar","291.67","-1.0","219.0","-1.0"
"130","1966","3","Gujarat","Junagadh","3.7","2.5","2.9","2.5"
"130","1967","3","Gujarat","Junagadh","3.7","3.5","2.5","3.5"
"130","1968","3","Gujarat","Junagadh","5.3","2.5","2.7","2.5"
"130","1969","3","Gujarat","Junagadh","5.4","2.5","2.6","2.5"
"130","1970","3","Gujarat","Junagadh","6.1","5.0","3.3","5.0"
"130","1971","3","Gujarat","Junagadh","6.8","4.0","3.6","4.0"
"130","1972","3","Gujarat","Junagadh","6.6","-1.0","-1.0","-1.0"
"130","1973","3","Gujarat","Junagadh","7.2","-1.0","-1.0","-1.0"
"130","1974","3","Gujarat","Junagadh","7.3","-1.0","-1.0","-1.0"
"130","1975","3","Gujarat","Junagadh","9.5","-1.0","-1.0","-1.0"
"130","1976","3","Gujarat","Junagadh","11.2","-1.0","-1.0","-1.0"
"130","1977","3","Gujarat","Junagadh","11.8","-1.0","-1.0","-1.0"
"130","1978","3","Gujarat","Junagadh","12.0","-1.0","-1.0","-1.0"
"130","1979","3","Gujarat","Junagadh","12.8","-1.0","-1.0","-1.0"
"130","1980","3","Gujarat","Junagadh","15.2","-1.0","-1.0","-1.0"
"130","1981","3","Gujarat","Junagadh","17.6","8.0","7.86","8.0"
"130","1982","3","Gujarat","Junagadh","20.0","-1.0","-1.0","-1.0"
"130","1983","3","Gujarat","Junagadh","23.1","8.8","12.39","8.8"
"130","1984","3","Gujarat","Junagadh","18.0","9.6","13.56","9.6"
"130","1985","3","Gujarat","Junagadh","20.0","12.0","14.13","12.0"
"130","1986","3","Gujarat","Junagadh","20.0","12.0","14.71","12.0"
"130","1987","3","Gujarat","Junagadh","20.0","12.0","14.06","12.0"
"130","1988","3","Gujarat","Junagadh","20.0","12.0","16.4","12.0"
"130","1989","3","Gujarat","Junagadh","20.5","12.0","17.17","12.0"
"130","1990","3","Gujarat","Junagadh","19.4","12.0","19.04","12.0"
"130","1991","3","Gujarat","Junagadh","24.9","18.0","22.64","18.0"
"130","1992","3","Gujarat","Junagadh","38.4","20.0","26.34","20.0"
"130","1993","3","Gujarat","Junagadh","-1.0","25.0","28.51","25.0"
"130","1994","3","Gujarat","Junagadh","-1.0","35.0","32.68","35.0"
"130","1995","3","Gujarat","Junagadh","-1.0","-1.0","-1.0","-1.0"
"130","1996","3","Gujarat","Junagadh","-1.0","-1.0","-1.0","-1.0"
"130","1997","3","Gujarat","Junagadh","58.31","-1.0","49.25","-1.0"
"130","1998","3","Gujarat","Junagadh","110.0","-1.0","57.18","-1.0"
"130","1999","3","Gujarat","Junagadh","84.33","-1.0","68.15","-1.0"
"130","2000","3","Gujarat","Junagadh","71.0","-1.0","-1.0","-1.0"
"130","2001","3","Gujarat","Junagadh","65.0","-1.0","64.8","-1.0"
"130","2002","3","Gujarat","Junagadh","63.0","-1.0","-1.0","-1.0"
"130","2003","3","Gujarat","Junagadh","-1.0","-1.0","-1.0","-1.0"
"130","2004","3","Gujarat","Junagadh","-1.0","-1.0","77.9","-1.0"
"130","2005","3","Gujarat","Junagadh","-1.0","-1.0","73.21","-1.0"
"130","2006","3","Gujarat","Junagadh","-1.0","-1.0","79.43","-1.0"
"130","2007","3","Gujarat","Junagadh","68.85","61.4","81.11","61.4"
"130","2008","3","Gujarat","Junagadh","117.1","104.47","104.81","104.47"
"130","2009","3","Gujarat","Junagadh","-1.0","-1.0","-1.0","-1.0"
"130","2012","3","Gujarat","Junagadh","209.0","-1.0","147.88","-1.0"
"130","2013","3","Gujarat","Junagadh","196.67","-1.0","161.18","-1.0"
"130","2014","3","Gujarat","Junagadh","218.83","-1.0","185.0","-1.0"
"130","2015","3","Gujarat","Junagadh","208.64","-1.0","175.88","-1.0"
"130","2016","3","Gujarat","Junagadh","251.33","-1.0","211.0","-1.0"
"130","2017","3","Gujarat","Junagadh","254.42","-1.0","219.0","-1.0"
"131","1966","3","Gujarat","Kheda","1.0","1.5","2.9","1.5"
"131","1967","3","Gujarat","Kheda","1.0","1.75","2.5","1.75"
"131","1968","3","Gujarat","Kheda","1.5","2.0","2.7","2.0"
"131","1969","3","Gujarat","Kheda","1.5","2.0","2.6","2.0"
"131","1970","3","Gujarat","Kheda","1.7","2.5","3.3","2.5"
"131","1971","3","Gujarat","Kheda","1.9","3.0","3.6","3.0"
"131","1972","3","Gujarat","Kheda","1.8","-1.0","-1.0","-1.0"
"131","1973","3","Gujarat","Kheda","2.0","-1.0","-1.0","-1.0"
"131","1974","3","Gujarat","Kheda","2.0","-1.0","-1.0","-1.0"
"131","1975","3","Gujarat","Kheda","2.6","-1.0","-1.0","-1.0"
"131","1976","3","Gujarat","Kheda","3.1","-1.0","-1.0","-1.0"
"131","1977","3","Gujarat","Kheda","3.2","-1.0","-1.0","-1.0"
"131","1978","3","Gujarat","Kheda","3.3","-1.0","-1.0","-1.0"
"131","1979","3","Gujarat","Kheda","3.5","-1.0","-1.0","-1.0"
"131","1980","3","Gujarat","Kheda","4.2","-1.0","-1.0","-1.0"
"131","1981","3","Gujarat","Kheda","4.8","5.5","7.86","5.5"
"131","1982","3","Gujarat","Kheda","5.5","-1.0","-1.0","-1.0"
"131","1983","3","Gujarat","Kheda","9.0","9.0","12.39","9.0"
"131","1984","3","Gujarat","Kheda","9.0","9.0","13.56","9.0"
"131","1985","3","Gujarat","Kheda","9.0","9.0","14.13","9.0"
"131","1986","3","Gujarat","Kheda","11.8","9.0","14.71","9.0"
"131","1987","3","Gujarat","Kheda","12.0","10.0","14.06","10.0"
"131","1988","3","Gujarat","Kheda","11.0","11.0","16.4","11.0"
"131","1989","3","Gujarat","Kheda","13.1","11.0","17.17","11.0"
"131","1990","3","Gujarat","Kheda","15.0","15.0","19.04","15.0"
"131","1991","3","Gujarat","Kheda","15.0","15.0","22.64","15.0"
"131","1992","3","Gujarat","Kheda","15.0","15.0","26.34","15.0"
"131","1993","3","Gujarat","Kheda","-1.0","20.0","28.51","20.0"
"131","1994","3","Gujarat","Kheda","-1.0","20.0","32.68","20.0"
"131","1995","3","Gujarat","Kheda","-1.0","-1.0","-1.0","-1.0"
"131","1996","3","Gujarat","Kheda","-1.0","-1.0","-1.0","-1.0"
"131","1997","3","Gujarat","Kheda","36.04","-1.0","49.25","-1.0"
"131","1998","3","Gujarat","Kheda","46.67","-1.0","57.18","-1.0"
"131","1999","3","Gujarat","Kheda","36.67","-1.0","68.15","-1.0"
"131","2000","3","Gujarat","Kheda","45.0","-1.0","-1.0","-1.0"
"131","2001","3","Gujarat","Kheda","40.33","-1.0","64.8","-1.0"
"131","2002","3","Gujarat","Kheda","48.0","-1.0","-1.0","-1.0"
"131","2003","3","Gujarat","Kheda","-1.0","-1.0","-1.0","-1.0"
"131","2004","3","Gujarat","Kheda","-1.0","-1.0","77.9","-1.0"
"131","2005","3","Gujarat","Kheda","-1.0","-1.0","73.21","-1.0"
"131","2006","3","Gujarat","Kheda","-1.0","-1.0","79.43","-1.0"
"131","2007","3","Gujarat","Kheda","99.13","81.71","94.23","81.71"
"131","2008","3","Gujarat","Kheda","85.04","80.95","104.81","80.95"
"131","2009","3","Gujarat","Kheda","-1.0","-1.0","-1.0","-1.0"
"132","1966","3","Gujarat","Kutch","2.8","1.5","2.9","1.5"
"132","1967","3","Gujarat","Kutch","2.8","1.5","2.5","1.5"
"132","1968","3","Gujarat","Kutch","4.0","2.0","2.7","2.0"
"132","1969","3","Gujarat","Kutch","4.1","2.0","2.6","2.0"
"132","1970","3","Gujarat","Kutch","4.6","2.0","3.3","2.0"
"132","1971","3","Gujarat","Kutch","5.1","3.0","3.6","3.0"
"132","1972","3","Gujarat","Kutch","4.9","-1.0","-1.0","-1.0"
"132","1973","3","Gujarat","Kutch","5.4","-1.0","-1.0","-1.0"
"132","1974","3","Gujarat","Kutch","5.5","-1.0","-1.0","-1.0"
"132","1975","3","Gujarat","Kutch","7.1","-1.0","-1.0","-1.0"
"132","1976","3","Gujarat","Kutch","8.4","-1.0","-1.0","-1.0"
"132","1977","3","Gujarat","Kutch","8.9","-1.0","-1.0","-1.0"
"132","1978","3","Gujarat","Kutch","9.0","-1.0","-1.0","-1.0"
"132","1979","3","Gujarat","Kutch","9.6","-1.0","-1.0","-1.0"
"132","1980","3","Gujarat","Kutch","11.4","-1.0","-1.0","-1.0"
"132","1981","3","Gujarat","Kutch","13.2","5.0","7.86","5.0"
"132","1982","3","Gujarat","Kutch","15.0","-1.0","-1.0","-1.0"
"132","1983","3","Gujarat","Kutch","17.3","-1.0","12.39","-1.0"
"132","1984","3","Gujarat","Kutch","13.7","10.0","13.56","10.0"
"132","1985","3","Gujarat","Kutch","15.0","10.0","14.13","10.0"
"132","1986","3","Gujarat","Kutch","15.0","12.0","14.71","12.0"
"132","1987","3","Gujarat","Kutch","16.7","15.0","14.06","15.0"
"132","1988","3","Gujarat","Kutch","22.5","15.0","16.4","15.0"
"132","1989","3","Gujarat","Kutch","24.5","10.0","17.17","10.0"
"132","1990","3","Gujarat","Kutch","24.9","10.0","19.04","10.0"
"132","1991","3","Gujarat","Kutch","25.0","10.0","22.64","10.0"
"132","1992","3","Gujarat","Kutch","39.1","25.0","26.34","25.0"
"132","1993","3","Gujarat","Kutch","-1.0","30.0","28.51","30.0"
"132","1994","3","Gujarat","Kutch","-1.0","30.0","32.68","30.0"
"132","1995","3","Gujarat","Kutch","-1.0","-1.0","-1.0","-1.0"
"132","1996","3","Gujarat","Kutch","-1.0","-1.0","-1.0","-1.0"
"132","1997","3","Gujarat","Kutch","42.29","40.0","49.25","40.0"
"132","1998","3","Gujarat","Kutch","68.67","48.33","57.18","48.33"
"132","1999","3","Gujarat","Kutch","77.33","50.0","68.15","50.0"
"132","2000","3","Gujarat","Kutch","61.67","-1.0","-1.0","-1.0"
"132","2001","3","Gujarat","Kutch","66.0","75.0","64.8","75.0"
"132","2002","3","Gujarat","Kutch","82.0","-1.0","-1.0","-1.0"
"132","2003","3","Gujarat","Kutch","98.0","71.0","73.09","71.0"
"132","2004","3","Gujarat","Kutch","100.0","75.0","77.9","75.0"
"132","2005","3","Gujarat","Kutch","78.28","64.06","73.21","64.06"
"132","2006","3","Gujarat","Kutch","89.99","75.93","79.43","75.93"
"132","2007","3","Gujarat","Kutch","89.48","76.76","94.23","76.76"
"132","2008","3","Gujarat","Kutch","140.39","125.48","104.81","125.48"
"132","2009","3","Gujarat","Kutch","-1.0","-1.0","-1.0","-1.0"
"132","2012","3","Gujarat","Kutch","232.83","-1.0","147.88","-1.0"
"132","2013","3","Gujarat","Kutch","210.0","-1.0","161.18","-1.0"
"132","2014","3","Gujarat","Kutch","475.0","-1.0","185.0","-1.0"
"132","2015","3","Gujarat","Kutch","475.0","-1.0","175.88","-1.0"
"132","2016","3","Gujarat","Kutch","300.0","-1.0","211.0","-1.0"
"132","2017","3","Gujarat","Kutch","331.5","-1.0","219.0","-1.0"
"133","1966","3","Gujarat","Mehsana","1.9","1.75","2.9","1.75"
"133","1967","3","Gujarat","Mehsana","1.9","2.0","2.5","2.0"
"133","1968","3","Gujarat","Mehsana","2.7","1.5","2.7","1.5"
"133","1969","3","Gujarat","Mehsana","2.7","2.5","2.6","2.5"
"133","1970","3","Gujarat","Mehsana","3.0","2.0","3.3","2.0"
"133","1971","3","Gujarat","Mehsana","3.4","3.0","3.6","3.0"
"133","1972","3","Gujarat","Mehsana","3.3","-1.0","-1.0","-1.0"
"133","1973","3","Gujarat","Mehsana","3.6","-1.0","-1.0","-1.0"
"133","1974","3","Gujarat","Mehsana","3.6","-1.0","-1.0","-1.0"
"133","1975","3","Gujarat","Mehsana","4.7","-1.0","-1.0","-1.0"
"133","1976","3","Gujarat","Mehsana","5.6","-1.0","-1.0","-1.0"
"133","1977","3","Gujarat","Mehsana","5.9","-1.0","-1.0","-1.0"
"133","1978","3","Gujarat","Mehsana","6.0","-1.0","-1.0","-1.0"
"133","1979","3","Gujarat","Mehsana","6.4","-1.0","-1.0","-1.0"
"133","1980","3","Gujarat","Mehsana","7.6","-1.0","-1.0","-1.0"
"133","1981","3","Gujarat","Mehsana","8.8","6.0","7.86","6.0"
"133","1982","3","Gujarat","Mehsana","10.0","-1.0","-1.0","-1.0"
"133","1983","3","Gujarat","Mehsana","10.0","6.0","12.39","6.0"
"133","1984","3","Gujarat","Mehsana","13.9","6.0","13.56","6.0"
"133","1985","3","Gujarat","Mehsana","15.0","10.0","14.13","10.0"
"133","1986","3","Gujarat","Mehsana","19.4","12.0","14.71","12.0"
"133","1987","3","Gujarat","Mehsana","18.3","12.0","14.06","12.0"
"133","1988","3","Gujarat","Mehsana","19.4","12.0","16.4","12.0"
"133","1989","3","Gujarat","Mehsana","14.3","15.0","17.17","15.0"
